created_at,id_str,text,longitude,latitude
2019-09-23 11:12:54,1.18E+18,"I'm at Historic Hyde Park in Kansas City, MO https://t.co/9OyOhLVELg",-94.58185673,39.05993308
2019-09-23 11:12:23,1.18E+18,"I'm at Hyde Park Hobbit Hole in Kansas City, MO https://t.co/nnavV2ubmf",-94.57731698,39.05155488
2019-09-23 10:07:05,1.18E+18,Friday Night Friends Join Me #livemusic #jimmybarnes #dragon #cher #stereophonics @ Hyde Park Tavern https://t.co/MEJVnLZfP3,138.60041,-34.95559
2019-09-23 6:41:09,1.18E+18,I'm at Park Grand London Hyde Park in London https://t.co/k66ZSwxugg,-0.18035811,51.51564595
2019-09-23 4:11:54,1.18E+18,"Time to have a baby (@ Katz Women's Hospital in New Hyde Park, NY) https://t.co/YFx3lXSFqP https://t.co/gmAbjmG6lf",-73.706207,40.755051
2019-09-23 3:02:40,1.18E+18,My little champ finished her first 10 miler  with ease! 🙌 #keeppushing #onetoughpup #nosweat #letsdoitagain @ Hyde… https://t.co/gIwOg6z4Ge,-89.83298274,35.13869446
2019-09-22 22:49:36,1.18E+18,The most wonderful people *officially* commencing the most joyous marriage 🥰 @ The Inn at New Hyde Park https://t.co/fSVyHdq8QS,-73.6920095,40.73070332
2019-09-22 21:49:34,1.18E+18,buddycav mrtravellingman @TwoHalves45 sydney My first time staying at the vibehotels in #Sydney near Hyde Park.  Re… https://t.co/qzIICfjFRg,151.2095108,-33.87838509
2019-09-22 21:41:28,1.18E+18,"At the Canadian memorial backed by autumnal foliage 🍁🍂
Thank you Lynn for this lovely shot and our meet up after 9… https://t.co/sqQIVYWNy2",-0.16324997,51.50707303
2019-09-22 21:33:43,1.18E+18,I'm at Park Grand London Hyde Park in London https://t.co/E7abRk4XCH,-0.18035811,51.51564595
2019-09-22 21:06:45,1.18E+18,"Sitting so pretty for mom
 💙🐾💙
#autumnvibes🍁 #autumnishere🍂 @ Hyde Park https://t.co/qfQ5wpSiYe",-81.3314006,43.0125813
2019-09-22 20:02:03,1.18E+18,"Happy mind, happy life #partytime🎉 #floatinghead #alexassweet16 @ The Inn at New Hyde Park https://t.co/1jbgggNEd4",-73.6920095,40.73070332
2019-09-22 18:52:31,1.18E+18,FIND YOUR FIT #drivenfit #tampabay #personaltrainers @ Hyde Park (Tampa) https://t.co/IBUKu1JUsV,-82.47227608,27.93439252
2019-09-22 18:52:07,1.18E+18,Come check me out @ the Hyde Park Handmade Bazaar @ The Promontory (2nd floor)! I'll be here serving you smiles &amp; C… https://t.co/bKt1vxelTj,-87.5875755,41.7991291
2019-09-22 18:43:56,1.18E+18,"I'm at South Hyde Park Playground in Kansas City, MO https://t.co/2EPtCzbqWi",-94.57731698,39.05166039
2019-09-22 17:31:54,1.18E+18,Memphis morning miles with Mike 🥰 #mmmm #yaybikes #victorycyclingclub #coupleswhoridetogether @ Hyde Lake at Shelby… https://t.co/ctDS1vivoz,-89.83298274,35.13869446
2019-09-22 15:27:03,1.18E+18,"I'm at Hyde Park - @theroyalparks in London, Greater London https://t.co/TELklIVoGr https://t.co/3mxwyJGsjV",-0.16239166,51.50778088
2019-09-28 21:36:31,1.18E+18,Kensington Gardens and Hyde Park @ Kensington Gardens https://t.co/4JAtOiUVDT,-0.18027778,51.50722222
2019-09-28 20:12:14,1.18E+18,"It’s gorgeous when the paths in the park turn golden, but I’m not quite ready for autumn, and definitely not for th… https://t.co/v8k1FqaLko",-0.18027778,51.50722222
2019-09-28 16:54:12,1.18E+18,"I'm at Kensington Gardens - @theroyalparks in London, Greater London https://t.co/lky1PK6jkB",-0.18037319,51.50676585
2019-09-28 14:22:07,1.18E+18,Causing trouble-Super Jam Video Out Now @ Kensington Gardens https://t.co/JpB5gtNDe5,-0.18027778,51.50722222
2019-09-28 8:43:48,1.18E+18,"Bye bye #England. You, been great. Walked 24 miles around your land, rain, and sunshine. Off to #Paris! #tea… https://t.co/Z53qzK0ih1",-0.1899,51.51344
2019-09-26 18:12:17,1.18E+18,Just posted a photo @ Kensington Gardens https://t.co/yTmxaDMs7O,-0.18027778,51.50722222
2019-09-25 23:12:17,1.18E+18,Never tired of this view! #vancouver @ Kensington Gardens https://t.co/MBvJofFEhg,-123.06155,49.24282
2019-09-25 16:04:02,1.18E+18,Ale &amp; Gin calls so it’s a spin through Kensington Gardens to the Elephant &amp; Castle #3capitals3days… https://t.co/LpiNKtzECC,-0.18027778,51.50722222
2019-09-24 7:13:20,1.18E+18,❤️Family weekends are the best❤️ @ Kensington Gardens https://t.co/wYn8UHlxKf,-0.18027778,51.50722222
2019-09-24 2:35:44,1.18E+18,#LONDON 🇬🇧 Walking around the #RoundPound 🦢🐿 in #KensingtonGardens 🌺 looking for a new coffee to work on 🥰… https://t.co/ee9g26YSy4,-0.18027778,51.50722222
2019-09-23 21:03:54,1.18E+18,"I'm at Kensington Gardens - @theroyalparks in London, Greater London https://t.co/KgBffROX2l",-0.18037319,51.50676585
2019-09-23 14:25:53,1.18E+18,"I'm at Kensington Gardens - @theroyalparks in London, Greater London https://t.co/eXq8Ccc0cB",-0.18037319,51.50676585
2019-09-23 13:35:42,1.18E+18,Just posted a photo @ Kensington Gardens https://t.co/ekwH8Ch2t3,-0.18027778,51.50722222
2019-09-23 10:26:26,1.18E+18,"Sun Worship
#kensingtongardens #London @ Round Pond, Kensington Gardens https://t.co/ytXHGt3of0",-0.18311977,51.50672579
2019-09-23 10:24:17,1.18E+18,"Park Life
#kensingtongardens #London @ Round Pond, Kensington Gardens https://t.co/HUuw8T1VfH",-0.18311977,51.50672579
2019-09-21 23:20:57,1.18E+18,"Kensington Gardens, Round Pond and the Kensington Palace en Kensington Gardens https://t.co/ZlQggBBIKn",-0.18027778,51.50722222
2019-09-21 17:03:51,1.18E+18,Basking in the September sun ! @ Kensington Gardens https://t.co/tYc32lqBuS,-0.18027778,51.50722222
2019-09-20 16:28:50,1.18E+18,"London Day 4 .... we walked a zillion miles again, visited Kensington Gardens, Hyde Park, National Gallery, Austral… https://t.co/s3N6rTeyqj",-0.13333333,51.53333333
2019-09-28 17:43:06,1.18E+18,Goes to the zoo... dresses as a leopard... 🐆 @ ZSL London Zoo https://t.co/1lgU8AhMUZ,-0.1544,51.53555761
2019-09-28 17:41:05,1.18E+18,Made a friend at the zoo 🦙 @ ZSL London Zoo https://t.co/VnszZZrq2w,-0.1544,51.53555761
2019-09-27 14:46:14,1.18E+18,I stroked a penguin :) 🐧 @ ZSL London Zoo https://t.co/KoMugHQAMu,-0.1544,51.53555761
2019-09-27 11:23:15,1.18E+18,Food @ ZSL London Zoo https://t.co/Nehq2lLFCJ,-0.1544,51.53555761
2019-09-27 9:44:31,1.18E+18,African hunting dog seeks yodel job @ ZSL London Zoo https://t.co/coIXvBcSrQ,-0.1544,51.53555761
2019-09-27 8:23:57,1.18E+18,I am a zoo keeper for the day @ ZSL London Zoo https://t.co/IvHk9mQKNV,-0.1544,51.53555761
2019-09-24 11:01:04,1.18E+18,Sisters always get the memo 💁🏽‍♀️💁🏽‍♀️ @ ZSL London Zoo https://t.co/WDlyrektEl,-0.1544,51.53555761
2019-09-23 17:18:00,1.18E+18,On safari today with the fabulous @matthaig1 mixing it up with the Lemurs @ ZSL London Zoo https://t.co/omB9Et3biO,-0.1544,51.53555761
2019-09-21 21:04:57,1.18E+18,Second set of photos from London Zoo @ ZSL London Zoo https://t.co/dVmrL9XBCs,-0.1544,51.53555761
2019-09-21 21:03:39,1.18E+18,Day trip to London Zoo with with niece's and nepthew :D @ ZSL London Zoo https://t.co/VFA75Pfr1l,-0.1544,51.53555761
2019-09-20 14:13:46,1.18E+18,Just posted a photo @ ZSL London Zoo https://t.co/wyl4Pwx6V2,-0.1544,51.53555761
2019-09-28 18:11:34,1.18E+18,"Regents Park.
London, UK
.
📸 Canon EOS 3 + 50mm
Film : Lomography Colour Negative 400
.
#heylomography #lomocn400… https://t.co/UpLwhzwWbV",-0.15666667,51.53222222
2019-09-26 14:51:50,1.18E+18,"Trent Saunders, backstage at Evita, Regents Park Open Air Theatre
•••
Slither of light and a slither of time to cat… https://t.co/Q0yqYhlsUO",-0.15455357,51.52822941
2019-09-26 10:36:46,1.18E+18,True dat is ! @ Regents Park Community College https://t.co/K5vJVFfDKj,-1.44164,50.9226
2019-09-25 15:42:57,1.18E+18,Best office ever! 👌🏼 @ Regents Park English Gardens https://t.co/1WeNXBx40v,-0.14763566,51.52658848
2019-09-24 16:50:43,1.18E+18,🤔 Did you know that our Green Room used to be called SUNSET? This is because it’s previous incarnation in our old b… https://t.co/6Xa5LFcMpq,-0.14018074,51.52584137
2019-09-23 15:42:16,1.18E+18,"Lazy little buggers....
#catsofinstagram #kittens #brothers redridingfox77 @ Regents Park, Southampton https://t.co/uQdwSW3hCO",-1.44493609,50.91937495
2019-09-22 11:53:23,1.18E+18,Dior Dior @ Regents Park https://t.co/dEJcSXPq0h,-0.1781548,51.5340876
2019-09-22 8:00:46,1.18E+18,Beautiful afternoon yesterday reading in the park and waiting to pick up @TripGaley from Euston. @ Regents Park Eng… https://t.co/TZaqNnQGff,-0.14763566,51.52658848
2019-09-22 5:26:08,1.18E+18,Just posted a photo @ Regents Park https://t.co/jJIL0Sm2WX,-0.1781548,51.5340876
2019-09-20 10:50:18,1.17E+18,♥️ #friendshipgoals #weekend #summer #summer2019 #somuchlove #wecute #blogger #londonblogger @ Regents Park https://t.co/vNwiNwKzEK,-0.1781548,51.5340876
2019-09-29 5:07:16,1.18E+18,"I'm at Royal Belum State Park - Lake Banding in Gerik, Perak https://t.co/odYoO7vc2n https://t.co/MBAe4u3Z6y",101.347375,5.55184494
2019-09-29 4:21:01,1.18E+18,"At work. #GatsbyNight 🎷 @ Royal Berkshire, Jerudong Park &amp; Polo Country Club https://t.co/427yhc2VlV",114.8285107,4.94661835
2019-09-29 2:27:01,1.18E+18,"”I hope she’ll be a fool — that’s the best thing a girl can be in this world, a beautiful little fool.” - Daisy Buc… https://t.co/g0DwQfvbzC",114.8285107,4.94661835
2019-09-29 1:56:48,1.18E+18,"I'm at Royal Farms in Ridley Park, PA https://t.co/3d3NbbvOZy",-75.31949264,39.86896491
2019-09-29 0:43:26,1.18E+18,"Travelled in time to relive the Roaring Twenties. Jazz era, anyone? #Sarjana #GatsbyNight 🎷 @ Royal Berkshire, Jeru… https://t.co/G2ILNS5d1a",114.8285107,4.94661835
2019-09-28 22:49:39,1.18E+18,Are you looking for a new opportunity? Royal Park Health and Rehabilita... is looking for you! Join our team in… https://t.co/X5PaEKGs5e,-117.4644801,47.7872368
2019-09-28 22:43:06,1.18E+18,the newlyweds Kirstin &amp; Tyler. Congratulations and Good Luck! @ Royal Park Hotel https://t.co/fC3jGY51ig,-83.12876168,42.68139617
2019-09-28 21:28:18,1.18E+18,Are you looking for a new opportunity? Royal Park Health and Rehabilita... is looking for you! Join our team in Spo… https://t.co/kOfn64jPoo,-117.4644801,47.7872368
2019-09-28 19:10:51,1.18E+18,Could this be the the next Atomic Cafe truck? Very nice @ Royal Oaks Park https://t.co/oEhlbtHhEj,-117.9476775,34.14384424
2019-09-28 16:25:46,1.18E+18,"Birthday queen Makeup !!
#makeup #makeupartist #eyes #makeuptime #hair #hairstyle #curlyhair #lips #lashes… https://t.co/CfnnqvXq4W",-105.2724649,20.54841804
2019-09-28 15:56:52,1.18E+18,"Morning! 😎
#parkroyalacapulco #mymoments #ilovemexico🇲🇽 #iloveaca @ Park Royal Acapulco https://t.co/R3Wef2vuvH",-99.85863451,16.83288614
2019-09-28 14:55:24,1.18E+18,#welcome @ Royal Gorge Bridge &amp; Park https://t.co/hiehKA1a3Y,-105.323112,38.46214797
2019-09-28 14:54:51,1.18E+18,#indianstore @ Royal Gorge Bridge &amp; Park https://t.co/h8HU3o4ovd,-105.323112,38.46214797
2019-09-28 14:52:27,1.18E+18,Up early and ready to go @ Duarte Route 66 Car Show @ Royal Oaks Park https://t.co/Rrn6A6NzPS,-117.9476775,34.14384424
2019-09-28 13:48:16,1.18E+18,Canon city #canoncitycolorado #royalgorgebridge @ Royal Gorge Bridge &amp; Park https://t.co/UQojuFcJLp,-105.323112,38.46214797
2019-09-28 7:10:57,1.18E+18,Texas Scramble#spgc#royal#sherdley#autumnal @ Sherdley Park Golf Club https://t.co/m1YKHLee0y,-2.73353577,53.4365373
2019-09-28 1:30:23,1.18E+18,Save the Date 🐎 October 4th 6-7:30pm We are very excited at the town to have the Royal Canadian Mounted Police and… https://t.co/WJOrwhHsEl,-79.2432667,43.9707416
2019-09-28 0:33:30,1.18E+18,"Looking for more from your employer? Royal Park Health and Rehabilita... is hiring in #Spokane, WA - Apply now to j… https://t.co/1JnKYeR1zD",-117.4644801,47.7872368
2019-09-27 17:55:40,1.18E+18,Are you looking for a new opportunity? Royal Park Health and Rehabilita... is looking for you! Join our team in… https://t.co/bHKaximz1h,-117.4644801,47.7872368
2019-09-26 22:49:59,1.18E+18,"Happy Friday-Eve! #ShopParkRoyal
@Loft @ Park Royal https://t.co/ovO918tGyJ",-123.136685,49.32519753
2019-09-26 19:57:43,1.18E+18,"Thank you everyone for the wonderful messages, call, and good wishes. You guys are awesome! Here's to many more! 🥂🍾… https://t.co/GjJP45cm6W",-0.13174625,51.43384762
2019-09-26 18:24:00,1.18E+18,"Water Show! 💧
•
This stunning fountain is located right in the middle of the Royal Park (next to the Royal Palace)… https://t.co/rDWoLv7A5k",4.362222,50.841667
2019-09-26 18:17:38,1.18E+18,"Water Show! 💧
•
This stunning fountain is right in the middle of the Royal Park.
•
Super SlowMo in action as you ca… https://t.co/xO64eHtQfT",4.362222,50.841667
2019-09-26 15:09:00,1.18E+18,Many thanks to Royal Parks for the feature. Do have a look at their lovely gallery and give them a follow 🦉🌿… https://t.co/9eM83t9Krz,-0.28790017,51.4442471
2019-09-25 17:54:33,1.18E+18,"The beach awaits us 😎😎
#iloveaca #mymoments #ilovemexico🇲🇽 #thisishome #parkroyalacapulco @ Park Royal Acapulco https://t.co/hMrJ8vbWah",-99.85863451,16.83288614
2019-09-24 22:42:05,1.18E+18,"Fire (residential) [Scarborough]
James Park Sq
b/w Port Royal Trail / Port Royal Trail
Dispatched: 24/09/19 @ 18:35… https://t.co/QPFE1LXRJy",-79.2850928,43.8171057
2019-09-24 22:42:05,1.18E+18,"Fire (residential) [Scarborough]
James Park Sq
b/w Port Royal Trail / Port Royal Trail
Dispatched: 24/09/19 @ 18:35… https://t.co/gAuLwWrkEe",-79.2850928,43.8171057
2019-09-24 20:53:38,1.18E+18,Morning commute @ Royal National Park https://t.co/WU3NHdi03l,150.9942299,-34.13528
2019-09-24 19:35:03,1.18E+18,Grillin and chillin @ Royal Athletic Park https://t.co/k013XDpMlr,-123.3545684,48.43105933
2019-09-24 14:59:48,1.18E+18,What’s your favorite thing to do when traveling? Mine is finding a beautiful park in which I can read.… https://t.co/8Ax9CKVjx3,151.2168996,-33.86352353
2019-09-24 8:08:20,1.18E+18,Pizza Night At Poppa Pigs #spencer #kobi #kye #family #familyiseverything @ Royal Park https://t.co/sWFC7SjMZE,138.5041344,-34.87512041
2019-09-24 7:16:11,1.18E+18,I'm My Happy Place #familytime #kyejohnpop #noplaceidratherbe @ Royal Park https://t.co/lvu9FWNcnv,138.5041344,-34.87512041
2019-09-23 23:37:35,1.18E+18,"It was wet, it was rainy, dark and cloudy but that run from Mile End through Mount Royal Park to the top was worth… https://t.co/qk0utf63QP",-73.57079,45.52362
2019-09-23 12:19:22,1.18E+18,"View from the 70th.
#Sirius #photozhai @ Sky Lounge Royal Park Hotel https://t.co/vwZPRHEITv",139.6476511,35.4515659
2019-09-23 6:47:53,1.18E+18,Hangs with Spency #spencerbear  #familyiseverything #toystory. @ Royal Park https://t.co/nOumTVJOpS,138.5041344,-34.87512041
2019-09-23 3:43:24,1.18E+18,"Paying a visit to Matty’s memorial tree &amp; Woronora Memorial Garden on his 12th Anniversary. Miss you mate, Mum &amp; Da… https://t.co/kZBOKd3qxN",151.05534,-34.07316
2019-09-23 1:45:05,1.18E+18,Just posted a photo @ Park Royal Towers https://t.co/bsdKnW5g0E,-123.142407,49.32732496
2019-09-23 1:38:04,1.18E+18,The hand of time finally finds the focus on the Electric Unicorn of life @ Royal Athletic Park https://t.co/QJk3qb4kq6,-123.3545684,48.43105933
2019-09-23 1:11:02,1.18E+18,"More pictures from today! With Kaitlyn &amp; Doug. ☺️ @ Port Royal State Park, Trail of Tears https://t.co/ks6g1QOH5G",-87.14116428,36.5544192
2019-09-23 1:03:59,1.18E+18,Such a fun day today! 🤗First we went to the Port Royal State Park and walked on the Trail of Tears and ventured to… https://t.co/3L3OYjlTCy,-87.14116428,36.5544192
2019-09-22 21:25:27,1.18E+18,#meatfestyyj @brewerythebeast #foodporn @ Royal Athletic Park https://t.co/hpxK2RDXv2,-123.3545684,48.43105933
2019-09-22 20:52:08,1.18E+18,"Can you recommend anyone for this job? Part-time Associate Winners Park Royal,West vancouver -… https://t.co/g4TJTCheLE",-123.1667846,49.3348973
2019-09-22 17:32:44,1.18E+18,Getting the Royal treatment at Camp Romper!! #campromper #gemmaniamh #gandt @stephrudnick @ Lefrak Center At Lakesi… https://t.co/o7eF7FDhF2,-73.96403482,40.65740253
2019-09-22 13:02:00,1.18E+18,I was about to park at home and I meet this group of young boys bathi bacela ngiba adopt-e lol “sizoletha wonke ama… https://t.co/EqLtgTwzkI,27.9013896,-26.2584935
2019-09-22 11:34:47,1.18E+18,Just posted a photo @ Royal National Park https://t.co/cKouAtJUDi,151.05534,-34.07316
2019-09-22 11:28:43,1.18E+18,"Instaworthy rock😂 spent 3 hours return just to see this🤪 @ Wedding Cake Rock, Royal National Park https://t.co/TqefLrBXHX",151.14932,-34.08535
2019-09-22 3:57:10,1.18E+18,Greenwich and Naval Royal Grounds en Greenwich Park https://t.co/WRNmldKQYv,-0.00270757,51.47924051
2019-09-21 23:45:04,1.18E+18,Captured this royal beauty at the Fairy Houses Tour. #nature #monarchbutterfly #butterfly @ Prescott Park Gardens https://t.co/slQwSfi1Mq,-70.75146997,43.07592267
2019-09-21 22:03:39,1.18E+18,Drinking a Yellow Kite by @BristolBrewing @ Royal Gorge Bridge &amp; Park — https://t.co/At8NGkNJxS,-105.31,38.4656
2019-09-21 22:01:20,1.18E+18,"Nervous to apply for a job like ""CNA, NOC, Weekends, On Call"" at Royal Park Retirement Center? Apply even if you're… https://t.co/8rC5nn42g7",-117.4644801,47.7872368
2019-09-21 21:59:38,1.18E+18,Drinking a Laughing Lab by @BristolBrewing @ Royal Gorge Bridge &amp; Park — https://t.co/NoFGMZkG58,-105.322,38.4633
2019-09-21 11:01:05,1.18E+18,"Niece requirements of Mama Kie partner.
BAHAHAHAHA...

Almost similar with travel travel buddy NyapNyap @ Royal med… https://t.co/2W2nCsTuC4",106.7894616,-6.17608466
2019-09-21 6:35:34,1.18E+18,Saturday Morning September Stableford#royal#sherdley#spgc#amgc#kvgc#hpgc @ Sherdley Park Golf Club https://t.co/YYJKaI7DdO,-2.73353577,53.4365373
2019-09-21 6:02:27,1.18E+18,Just popping in for a quick pint.  Surprising what pulls up in the car park.  A real British classic. @ The Royal O… https://t.co/xMugV1d1U6,0.4516588,45.4486682
2019-09-21 4:03:29,1.18E+18,"I'm at Ibiti Royal Park in Sorocaba, SP https://t.co/cdXeGrmJIJ",-47.45733527,-23.44458645
2019-09-20 23:26:09,1.18E+18,"Schedule a brow appointment at @BenefitCanada Brow Bar, located inside @Sephora #ShopParkRoyal
📷: @BenefitCanada @… https://t.co/9wRy3V7l4w",-123.136685,49.32519753
2019-09-20 20:36:47,1.18E+18,Taking in the cityscape. #Montreal @ Park du Mont-Royal https://t.co/LSF83AtGVD,-73.5932345,45.5015977
2019-09-20 19:45:16,1.18E+18,"Don't submit then quit. Apply for jobs like ""RN/LPN, Floor Nurse Supervisor"" at Royal Park Retirement Center, then… https://t.co/viozbZca37",-117.4644801,47.7872368
2019-09-20 17:43:57,1.18E+18,Serious wedding vibes here in Michigan... Congrats to Isaac and Caroline! #familyphotography #weddingphotography @… https://t.co/G1XkCKjv8l,-83.12876168,42.68139617
2019-09-20 17:36:30,1.18E+18,Friday is got one kinda spirit. Where are you party tonight? Let me know #nigeriadj @ royal park hotel https://t.co/mRb9LZoAig,8.55596166,12.00920111
2019-09-20 13:09:05,1.18E+18,Don't forget to book your place for our upcoming Friday Night Football Curry Night in the Motive Offshore Group Ltd… https://t.co/JwmrAz3ebs,-2.51868689,57.66330549
2019-09-20 9:46:43,1.17E+18,Born again! Let’s just the Queen lives next door from this location! Slightly cryptic I know but means something to… https://t.co/QlyxoqqNCi,-0.14361111,51.50416667
2019-09-27 10:18:16,1.18E+18,"#Repost @tasteoflondon 
・・・
Tickets now on sale! Book today for a FREE glass of Champagne while stocks last 🤗🥂--&gt; f… https://t.co/PFq5K69Es2",-0.063007,51.5087462
2019-09-24 20:26:20,1.18E+18,"Want to work at Aramark? We're hiring in #Oxford, MS! Click for details: https://t.co/bukEWqhqRP #CustomerService",-89.5192484,34.3664951
2019-09-24 18:14:00,1.18E+18,"Aramark is hiring in #Oxford, MS! Read about our latest #CustomerService job opening via the link in our bio: Food… https://t.co/ALPxPdfL01",-89.5192484,34.3664951
2019-09-28 22:12:46,1.18E+18,"Want to land a job like ""Cook - Univ. of Mississippi,500106600 - McAlister's"" at Aramark? Applicant tracking system… https://t.co/5GBoxkRmNx",-89.5192484,34.3664951
2019-09-27 17:46:51,1.18E+18,Looking to score a job at Aramark? You're in luck. Click the link in our bio for the job description and informatio… https://t.co/wGohCq4Ov5,-89.5192484,34.3664951
2019-09-27 16:40:40,1.18E+18,"Career tip for landing jobs like ""Student - Food Service Worker - Univ. of Mississippi - Qdoba"" in #Oxford, MS. Go… https://t.co/23HDQjUd6Z",-89.5192484,34.3664951
2019-09-24 20:26:20,1.18E+18,"Want to work at Aramark? We're hiring in #Oxford, MS! Click for details: https://t.co/bukEWqhqRP #CustomerService",-89.5192484,34.3664951
2019-09-24 18:14:00,1.18E+18,"Aramark is hiring in #Oxford, MS! Read about our latest #CustomerService job opening via the link in our bio: Food… https://t.co/ALPxPdfL01",-89.5192484,34.3664951
